OrderItemID,OrderID,ProductID,Quantity,UnitPriceAtSale,DiscountPercent
OIT-006316,ORD-003090,PRD-0003,5,73.04,10
OIT-006317,ORD-003090,PRD-0030,2,238.05,10
OIT-006318,ORD-003090,PRD-0008,1,127.02,5
OIT-006319,ORD-003091,PRD-0006,1,43.06,15
OIT-006320,ORD-003091,PRD-0025,2,106.61,5
OIT-006321,ORD-003092,PRD-0005,1,37.53,5
OIT-006322,ORD-003092,PRD-0034,1,123.24,0
OIT-006323,ORD-003092,PRD-0025,1,106.61,0
OIT-006324,ORD-003092,PRD-0030,2,238.05,15
OIT-006325,ORD-003092,PRD-0008,5,127.02,0
OIT-006326,ORD-003093,PRD-0031,1,200.17,10
OIT-006327,ORD-003094,PRD-0023,4,11.13,5
OIT-006328,ORD-003095,PRD-0023,4,11.13,0
OIT-006329,ORD-003096,PRD-0005,3,37.53,0
OIT-006330,ORD-003096,PRD-0013,4,110.09,5
OIT-006331,ORD-003097,PRD-0016,2,71.94,0
OIT-006332,ORD-003097,PRD-0026,1,199.02,5
OIT-006333,ORD-003098,PRD-0017,5,93.06,0
OIT-006334,ORD-003099,PRD-0031,3,200.17,5
OIT-006335,ORD-003100,PRD-0001,5,110.19,0
OIT-006336,ORD-003101,PRD-0013,4,110.09,0
OIT-006337,ORD-003101,PRD-0024,4,78.19,5
OIT-006338,ORD-003102,PRD-0016,1,71.94,0
OIT-006339,ORD-003102,PRD-0006,4,43.06,0
OIT-006340,ORD-003103,PRD-0034,2,123.24,0
OIT-006341,ORD-003104,PRD-0021,2,120.98,5
OIT-006342,ORD-003104,PRD-0014,5,50.1,0
OIT-006343,ORD-003104,PRD-0019,5,34,5
OIT-006344,ORD-003104,PRD-0035,2,222.35,0
OIT-006345,ORD-003104,PRD-0004,5,34.84,0
OIT-006346,ORD-003105,PRD-0022,2,148.89,0
OIT-006347,ORD-003106,PRD-0008,3,127.02,5
OIT-006348,ORD-003107,PRD-0020,5,123.17,10
OIT-006349,ORD-003108,PRD-0010,4,77.92,0
OIT-006350,ORD-003108,PRD-0001,3,110.19,0
OIT-006351,ORD-003109,PRD-0030,2,238.05,0
OIT-006352,ORD-003109,PRD-0001,4,110.19,0
OIT-006353,ORD-003109,PRD-0013,5,110.09,5
OIT-006354,ORD-003110,PRD-0017,5,93.06,15
OIT-006355,ORD-003111,PRD-0005,2,37.53,0
OIT-006356,ORD-003111,PRD-0002,3,92.46,0
OIT-006357,ORD-003112,PRD-0032,2,133.66,0
OIT-006358,ORD-003113,PRD-0010,5,77.92,0
OIT-006359,ORD-003114,PRD-0029,3,214.12,15
OIT-006360,ORD-003114,PRD-0021,1,120.98,0
OIT-006361,ORD-003115,PRD-0004,1,34.84,0
OIT-006362,ORD-003116,PRD-0014,2,50.1,0
OIT-006363,ORD-003116,PRD-0002,1,92.46,0
OIT-006364,ORD-003117,PRD-0035,5,222.35,5
OIT-006365,ORD-003118,PRD-0011,4,264,0
OIT-006366,ORD-003119,PRD-0014,2,50.1,0
OIT-006367,ORD-003120,PRD-0023,5,11.13,15
OIT-006368,ORD-003120,PRD-0012,4,357.86,15
OIT-006369,ORD-003121,PRD-0005,5,37.53,20
OIT-006370,ORD-003122,PRD-0021,5,120.98,15
OIT-006371,ORD-003122,PRD-0003,5,73.04,0
OIT-006372,ORD-003123,PRD-0020,4,123.17,0
OIT-006373,ORD-003124,PRD-0029,4,214.12,10
OIT-006374,ORD-003125,PRD-0012,3,357.86,10
OIT-006375,ORD-003125,PRD-0023,3,11.13,0
OIT-006376,ORD-003125,PRD-0027,3,189.64,20
OIT-006377,ORD-003126,PRD-0023,3,11.13,5
OIT-006378,ORD-003127,PRD-0001,1,110.19,5
OIT-006379,ORD-003127,PRD-0021,3,120.98,15
OIT-006380,ORD-003128,PRD-0030,5,238.05,10
OIT-006381,ORD-003129,PRD-0018,1,215.3,0
OIT-006382,ORD-003129,PRD-0022,5,148.89,5
OIT-006383,ORD-003130,PRD-0009,3,53.45,0
OIT-006384,ORD-003131,PRD-0020,4,123.17,0
OIT-006385,ORD-003131,PRD-0011,5,264,0
OIT-006386,ORD-003132,PRD-0035,1,222.35,10
OIT-006387,ORD-003133,PRD-0026,4,199.02,10
OIT-006388,ORD-003134,PRD-0025,5,106.61,10
OIT-006389,ORD-003134,PRD-0015,2,310.39,0
OIT-006390,ORD-003135,PRD-0019,1,34,0
OIT-006391,ORD-003136,PRD-0022,1,148.89,5
OIT-006392,ORD-003136,PRD-0001,2,110.19,0
OIT-006393,ORD-003136,PRD-0011,2,264,0
OIT-006394,ORD-003137,PRD-0015,5,310.39,10
OIT-006395,ORD-003137,PRD-0001,3,110.19,0
OIT-006396,ORD-003137,PRD-0012,4,357.86,20
OIT-006397,ORD-003138,PRD-0009,3,53.45,20
OIT-006398,ORD-003138,PRD-0032,1,133.66,15
OIT-006399,ORD-003138,PRD-0025,3,106.61,0
OIT-006400,ORD-003138,PRD-0016,3,71.94,5
OIT-006401,ORD-003139,PRD-0006,1,43.06,0
OIT-006402,ORD-003139,PRD-0021,5,120.98,15
OIT-006403,ORD-003140,PRD-0016,5,71.94,0
OIT-006404,ORD-003141,PRD-0015,5,310.39,5
OIT-006405,ORD-003141,PRD-0022,5,148.89,5
OIT-006406,ORD-003141,PRD-0033,1,93.75,0
OIT-006407,ORD-003141,PRD-0019,3,34,0
OIT-006408,ORD-003142,PRD-0022,2,148.89,0
OIT-006409,ORD-003143,PRD-0021,1,120.98,5
OIT-006410,ORD-003143,PRD-0006,1,43.06,0
OIT-006411,ORD-003143,PRD-0009,1,53.45,0
OIT-006412,ORD-003144,PRD-0030,2,238.05,10
OIT-006413,ORD-003145,PRD-0019,5,34,0
OIT-006414,ORD-003146,PRD-0002,5,92.46,0
OIT-006415,ORD-003147,PRD-0004,3,34.84,5
OIT-006416,ORD-003147,PRD-0021,3,120.98,5
OIT-006417,ORD-003147,PRD-0001,4,110.19,5
OIT-006418,ORD-003148,PRD-0029,3,214.12,0
OIT-006419,ORD-003149,PRD-0024,2,78.19,0
OIT-006420,ORD-003149,PRD-0032,3,133.66,0
OIT-006421,ORD-003149,PRD-0034,3,123.24,0
OIT-006422,ORD-003150,PRD-0020,2,123.17,0
OIT-006423,ORD-003151,PRD-0019,5,34,0
OIT-006424,ORD-003151,PRD-0006,4,43.06,0
OIT-006425,ORD-003152,PRD-0030,2,238.05,0
OIT-006426,ORD-003152,PRD-0029,1,214.12,10
OIT-006427,ORD-003153,PRD-0022,1,148.89,5
OIT-006428,ORD-003154,PRD-0030,4,238.05,10
OIT-006429,ORD-003154,PRD-0024,1,78.19,20
OIT-006430,ORD-003155,PRD-0025,4,106.61,5
OIT-006431,ORD-003155,PRD-0002,1,92.46,0
OIT-006432,ORD-003155,PRD-0026,3,199.02,10
OIT-006433,ORD-003155,PRD-0006,2,43.06,10
OIT-006434,ORD-003156,PRD-0014,4,50.1,10
OIT-006435,ORD-003157,PRD-0024,5,78.19,10
OIT-006436,ORD-003158,PRD-0011,4,264,10
OIT-006437,ORD-003158,PRD-0032,4,133.66,5
OIT-006438,ORD-003159,PRD-0009,3,53.45,0
OIT-006439,ORD-003159,PRD-0027,3,189.64,5
OIT-006440,ORD-003159,PRD-0008,4,127.02,15
OIT-006441,ORD-003160,PRD-0012,1,357.86,0
OIT-006442,ORD-003160,PRD-0032,2,133.66,0
OIT-006443,ORD-003160,PRD-0028,1,29.95,5
OIT-006444,ORD-003160,PRD-0008,1,127.02,15
OIT-006445,ORD-003161,PRD-0017,5,93.06,0
OIT-006446,ORD-003161,PRD-0024,4,78.19,0
OIT-006447,ORD-003161,PRD-0025,3,106.61,5
OIT-006448,ORD-003162,PRD-0023,4,11.13,0
OIT-006449,ORD-003162,PRD-0028,5,29.95,5
OIT-006450,ORD-003162,PRD-0013,3,110.09,5
OIT-006451,ORD-003162,PRD-0014,1,50.1,0
OIT-006452,ORD-003163,PRD-0031,4,200.17,15
OIT-006453,ORD-003163,PRD-0034,1,123.24,5
OIT-006454,ORD-003164,PRD-0006,1,43.06,10
OIT-006455,ORD-003165,PRD-0031,5,200.17,0
OIT-006456,ORD-003166,PRD-0011,2,264,0
OIT-006457,ORD-003166,PRD-0014,2,50.1,0
OIT-006458,ORD-003167,PRD-0029,1,214.12,5
OIT-006459,ORD-003168,PRD-0007,4,325.82,10
OIT-006460,ORD-003168,PRD-0010,4,77.92,0
OIT-006461,ORD-003168,PRD-0032,5,133.66,0
OIT-006462,ORD-003168,PRD-0033,5,93.75,5
OIT-006463,ORD-003169,PRD-0005,2,37.53,10
OIT-006464,ORD-003169,PRD-0013,5,110.09,15
OIT-006465,ORD-003169,PRD-0012,2,357.86,15
OIT-006466,ORD-003170,PRD-0034,3,123.24,5
OIT-006467,ORD-003171,PRD-0021,5,120.98,10
OIT-006468,ORD-003171,PRD-0008,5,127.02,0
OIT-006469,ORD-003171,PRD-0032,3,133.66,5
OIT-006470,ORD-003172,PRD-0003,2,73.04,5
OIT-006471,ORD-003172,PRD-0019,3,34,20
OIT-006472,ORD-003173,PRD-0001,5,110.19,0
OIT-006473,ORD-003173,PRD-0012,2,357.86,0
OIT-006474,ORD-003174,PRD-0003,1,73.04,0
OIT-006475,ORD-003175,PRD-0015,4,310.39,0
OIT-006476,ORD-003175,PRD-0007,3,325.82,0
OIT-006477,ORD-003175,PRD-0016,1,71.94,0
OIT-006478,ORD-003176,PRD-0004,3,34.84,10
OIT-006479,ORD-003176,PRD-0022,1,148.89,0
OIT-006480,ORD-003176,PRD-0031,2,200.17,0
OIT-006481,ORD-003176,PRD-0011,3,264,0
OIT-006482,ORD-003177,PRD-0033,2,93.75,10
OIT-006483,ORD-003178,PRD-0022,2,148.89,5
OIT-006484,ORD-003179,PRD-0032,4,133.66,0
OIT-006485,ORD-003179,PRD-0027,1,189.64,0
OIT-006486,ORD-003179,PRD-0024,4,78.19,0
OIT-006487,ORD-003179,PRD-0019,1,34,0
OIT-006488,ORD-003180,PRD-0009,1,53.45,10
OIT-006489,ORD-003181,PRD-0030,4,238.05,0
OIT-006490,ORD-003182,PRD-0022,2,148.89,10
OIT-006491,ORD-003182,PRD-0014,2,50.1,0
OIT-006492,ORD-003182,PRD-0025,2,106.61,15
OIT-006493,ORD-003183,PRD-0007,1,325.82,0
OIT-006494,ORD-003184,PRD-0025,5,106.61,15
OIT-006495,ORD-003185,PRD-0021,3,120.98,0
OIT-006496,ORD-003185,PRD-0002,5,92.46,15
OIT-006497,ORD-003185,PRD-0009,3,53.45,0
OIT-006498,ORD-003185,PRD-0006,5,43.06,0
OIT-006499,ORD-003185,PRD-0034,5,123.24,0
OIT-006500,ORD-003186,PRD-0030,2,238.05,5
OIT-006501,ORD-003187,PRD-0019,3,34,20
OIT-006502,ORD-003187,PRD-0032,1,133.66,0
OIT-006503,ORD-003187,PRD-0017,3,93.06,0
OIT-006504,ORD-003188,PRD-0001,4,110.19,0
OIT-006505,ORD-003188,PRD-0017,3,93.06,0
OIT-006506,ORD-003189,PRD-0024,4,78.19,0
OIT-006507,ORD-003190,PRD-0019,3,34,0
OIT-006508,ORD-003191,PRD-0033,5,93.75,0
OIT-006509,ORD-003192,PRD-0020,1,123.17,15
OIT-006510,ORD-003192,PRD-0025,5,106.61,0
OIT-006511,ORD-003192,PRD-0021,1,120.98,0
OIT-006512,ORD-003193,PRD-0031,5,200.17,0
OIT-006513,ORD-003193,PRD-0019,4,34,10
OIT-006514,ORD-003193,PRD-0010,5,77.92,15
OIT-006515,ORD-003193,PRD-0005,3,37.53,0
OIT-006516,ORD-003193,PRD-0016,2,71.94,5
OIT-006517,ORD-003194,PRD-0031,4,200.17,10
OIT-006518,ORD-003194,PRD-0009,3,53.45,0
OIT-006519,ORD-003195,PRD-0017,1,93.06,0
OIT-006520,ORD-003196,PRD-0001,2,110.19,15
OIT-006521,ORD-003197,PRD-0018,2,215.3,0
OIT-006522,ORD-003197,PRD-0007,2,325.82,0
OIT-006523,ORD-003198,PRD-0030,1,238.05,5
OIT-006524,ORD-003198,PRD-0010,3,77.92,0
OIT-006525,ORD-003198,PRD-0003,4,73.04,0
OIT-006526,ORD-003198,PRD-0029,1,214.12,15
OIT-006527,ORD-003198,PRD-0020,2,123.17,0
OIT-006528,ORD-003199,PRD-0032,2,133.66,0
OIT-006529,ORD-003199,PRD-0030,3,238.05,0
OIT-006530,ORD-003200,PRD-0034,3,123.24,5
OIT-006531,ORD-003200,PRD-0022,5,148.89,15
OIT-006532,ORD-003200,PRD-0013,2,110.09,20
OIT-006533,ORD-003200,PRD-0030,2,238.05,0
OIT-006534,ORD-003200,PRD-0024,1,78.19,0
OIT-006535,ORD-003201,PRD-0024,1,78.19,10
OIT-006536,ORD-003202,PRD-0023,5,11.13,10
OIT-006537,ORD-003202,PRD-0033,5,93.75,0
OIT-006538,ORD-003203,PRD-0006,1,43.06,10
OIT-006539,ORD-003203,PRD-0034,5,123.24,5
OIT-006540,ORD-003203,PRD-0008,2,127.02,5
OIT-006541,ORD-003204,PRD-0016,2,71.94,10
OIT-006542,ORD-003204,PRD-0019,1,34,0
OIT-006543,ORD-003205,PRD-0021,3,120.98,0
OIT-006544,ORD-003206,PRD-0013,3,110.09,5
OIT-006545,ORD-003207,PRD-0007,2,325.82,5
OIT-006546,ORD-003207,PRD-0029,3,214.12,0
OIT-006547,ORD-003208,PRD-0014,3,50.1,10
OIT-006548,ORD-003208,PRD-0012,1,357.86,15
OIT-006549,ORD-003208,PRD-0019,5,34,5
OIT-006550,ORD-003208,PRD-0010,4,77.92,0
OIT-006551,ORD-003209,PRD-0015,2,310.39,0
OIT-006552,ORD-003210,PRD-0034,4,123.24,10
OIT-006553,ORD-003211,PRD-0017,4,93.06,0
OIT-006554,ORD-003212,PRD-0002,2,92.46,0
OIT-006555,ORD-003212,PRD-0032,2,133.66,0
OIT-006556,ORD-003212,PRD-0008,5,127.02,10
OIT-006557,ORD-003213,PRD-0028,3,29.95,15
OIT-006558,ORD-003213,PRD-0005,5,37.53,20
OIT-006559,ORD-003213,PRD-0004,2,34.84,0
OIT-006560,ORD-003213,PRD-0010,2,77.92,20
OIT-006561,ORD-003214,PRD-0024,2,78.19,20
OIT-006562,ORD-003215,PRD-0005,3,37.53,0
OIT-006563,ORD-003216,PRD-0014,5,50.1,5
OIT-006564,ORD-003216,PRD-0006,1,43.06,0
OIT-006565,ORD-003216,PRD-0030,3,238.05,15
OIT-006566,ORD-003216,PRD-0032,1,133.66,15
OIT-006567,ORD-003217,PRD-0004,1,34.84,10
OIT-006568,ORD-003217,PRD-0024,4,78.19,0
OIT-006569,ORD-003217,PRD-0018,1,215.3,0
OIT-006570,ORD-003217,PRD-0019,2,34,0
OIT-006571,ORD-003218,PRD-0022,4,148.89,0
OIT-006572,ORD-003219,PRD-0003,1,73.04,0
OIT-006573,ORD-003220,PRD-0035,2,222.35,5
OIT-006574,ORD-003220,PRD-0023,4,11.13,20
OIT-006575,ORD-003220,PRD-0031,2,200.17,0
OIT-006576,ORD-003220,PRD-0020,4,123.17,20
OIT-006577,ORD-003221,PRD-0006,3,43.06,0
OIT-006578,ORD-003221,PRD-0035,4,222.35,0
OIT-006579,ORD-003221,PRD-0018,1,215.3,15
OIT-006580,ORD-003222,PRD-0005,5,37.53,0
OIT-006581,ORD-003223,PRD-0031,2,200.17,0
OIT-006582,ORD-003224,PRD-0009,5,53.45,5
OIT-006583,ORD-003225,PRD-0014,4,50.1,0
OIT-006584,ORD-003225,PRD-0006,4,43.06,0
OIT-006585,ORD-003225,PRD-0004,1,34.84,0
OIT-006586,ORD-003225,PRD-0010,4,77.92,5
OIT-006587,ORD-003226,PRD-0012,2,357.86,15
OIT-006588,ORD-003226,PRD-0023,2,11.13,5
OIT-006589,ORD-003227,PRD-0026,3,199.02,20
OIT-006590,ORD-003228,PRD-0018,2,215.3,10
OIT-006591,ORD-003228,PRD-0032,4,133.66,5
OIT-006592,ORD-003228,PRD-0025,3,106.61,0
OIT-006593,ORD-003229,PRD-0004,2,34.84,0
OIT-006594,ORD-003229,PRD-0014,3,50.1,0
OIT-006595,ORD-003229,PRD-0025,2,106.61,0
OIT-006596,ORD-003229,PRD-0022,3,148.89,0
OIT-006597,ORD-003230,PRD-0025,2,106.61,0
OIT-006598,ORD-003230,PRD-0009,4,53.45,0
OIT-006599,ORD-003231,PRD-0029,3,214.12,10
OIT-006600,ORD-003231,PRD-0001,3,110.19,15
OIT-006601,ORD-003232,PRD-0019,3,34,5
OIT-006602,ORD-003232,PRD-0011,4,264,0
OIT-006603,ORD-003232,PRD-0003,2,73.04,0
OIT-006604,ORD-003233,PRD-0035,4,222.35,0
OIT-006605,ORD-003233,PRD-0004,4,34.84,0
OIT-006606,ORD-003234,PRD-0026,3,199.02,15
OIT-006607,ORD-003234,PRD-0003,5,73.04,5
OIT-006608,ORD-003234,PRD-0013,2,110.09,0
OIT-006609,ORD-003235,PRD-0008,3,127.02,0
OIT-006610,ORD-003236,PRD-0024,2,78.19,15
OIT-006611,ORD-003237,PRD-0021,3,120.98,10
OIT-006612,ORD-003238,PRD-0006,3,43.06,0
OIT-006613,ORD-003239,PRD-0014,5,50.1,0
OIT-006614,ORD-003239,PRD-0030,5,238.05,0
OIT-006615,ORD-003239,PRD-0004,5,34.84,0
OIT-006616,ORD-003240,PRD-0024,5,78.19,5
OIT-006617,ORD-003240,PRD-0023,2,11.13,0
OIT-006618,ORD-003241,PRD-0029,3,214.12,10
OIT-006619,ORD-003242,PRD-0031,3,200.17,0
OIT-006620,ORD-003243,PRD-0011,2,264,0
OIT-006621,ORD-003243,PRD-0004,2,34.84,10
OIT-006622,ORD-003243,PRD-0020,3,123.17,0
OIT-006623,ORD-003244,PRD-0032,5,133.66,0
OIT-006624,ORD-003245,PRD-0029,4,214.12,15
OIT-006625,ORD-003245,PRD-0034,3,123.24,0
OIT-006626,ORD-003245,PRD-0028,5,29.95,0
OIT-006627,ORD-003246,PRD-0035,4,222.35,0
OIT-006628,ORD-003246,PRD-0026,5,199.02,0
OIT-006629,ORD-003247,PRD-0015,2,310.39,10
OIT-006630,ORD-003248,PRD-0005,5,37.53,5
OIT-006631,ORD-003249,PRD-0022,2,148.89,0
OIT-006632,ORD-003250,PRD-0002,5,92.46,5
OIT-006633,ORD-003250,PRD-0001,2,110.19,0
OIT-006634,ORD-003250,PRD-0010,5,77.92,10
OIT-006635,ORD-003250,PRD-0024,3,78.19,0
OIT-006636,ORD-003251,PRD-0012,1,357.86,5
OIT-006637,ORD-003252,PRD-0005,2,37.53,5
OIT-006638,ORD-003253,PRD-0019,3,34,10
OIT-006639,ORD-003254,PRD-0007,5,325.82,20
OIT-006640,ORD-003255,PRD-0019,1,34,5
OIT-006641,ORD-003256,PRD-0032,3,133.66,0
OIT-006642,ORD-003257,PRD-0015,2,310.39,10
OIT-006643,ORD-003258,PRD-0034,1,123.24,20
OIT-006644,ORD-003258,PRD-0018,4,215.3,0
OIT-006645,ORD-003258,PRD-0003,2,73.04,15
OIT-006646,ORD-003259,PRD-0032,1,133.66,0
OIT-006647,ORD-003259,PRD-0002,4,92.46,10
OIT-006648,ORD-003259,PRD-0030,5,238.05,0
OIT-006649,ORD-003260,PRD-0015,2,310.39,20
OIT-006650,ORD-003260,PRD-0031,1,200.17,20
OIT-006651,ORD-003261,PRD-0010,5,77.92,0
OIT-006652,ORD-003261,PRD-0029,3,214.12,0
OIT-006653,ORD-003261,PRD-0023,1,11.13,0
OIT-006654,ORD-003262,PRD-0026,5,199.02,15
OIT-006655,ORD-003263,PRD-0031,1,200.17,5
OIT-006656,ORD-003263,PRD-0019,4,34,0
OIT-006657,ORD-003263,PRD-0004,5,34.84,0
OIT-006658,ORD-003264,PRD-0026,4,199.02,10
OIT-006659,ORD-003265,PRD-0001,4,110.19,0
OIT-006660,ORD-003266,PRD-0022,4,148.89,0
OIT-006661,ORD-003266,PRD-0016,4,71.94,0
OIT-006662,ORD-003267,PRD-0001,2,110.19,10
OIT-006663,ORD-003268,PRD-0008,2,127.02,10
OIT-006664,ORD-003269,PRD-0014,3,50.1,0
OIT-006665,ORD-003269,PRD-0003,1,73.04,0
OIT-006666,ORD-003270,PRD-0005,5,37.53,0
OIT-006667,ORD-003270,PRD-0035,4,222.35,15
OIT-006668,ORD-003270,PRD-0025,4,106.61,5
OIT-006669,ORD-003270,PRD-0013,4,110.09,10
OIT-006670,ORD-003270,PRD-0018,1,215.3,10
OIT-006671,ORD-003271,PRD-0020,1,123.17,0
OIT-006672,ORD-003272,PRD-0028,5,29.95,0
OIT-006673,ORD-003272,PRD-0015,2,310.39,0
OIT-006674,ORD-003272,PRD-0012,5,357.86,0
OIT-006675,ORD-003273,PRD-0022,1,148.89,0
OIT-006676,ORD-003273,PRD-0033,2,93.75,0
OIT-006677,ORD-003273,PRD-0025,4,106.61,0
OIT-006678,ORD-003274,PRD-0021,5,120.98,0
OIT-006679,ORD-003274,PRD-0017,3,93.06,0
OIT-006680,ORD-003274,PRD-0020,2,123.17,10
OIT-006681,ORD-003275,PRD-0011,3,264,10
OIT-006682,ORD-003275,PRD-0006,3,43.06,5
OIT-006683,ORD-003275,PRD-0034,1,123.24,0
OIT-006684,ORD-003275,PRD-0010,4,77.92,15
OIT-006685,ORD-003276,PRD-0022,2,148.89,0
OIT-006686,ORD-003276,PRD-0001,3,110.19,5
OIT-006687,ORD-003277,PRD-0014,2,50.1,20
OIT-006688,ORD-003278,PRD-0008,4,127.02,5
OIT-006689,ORD-003279,PRD-0029,4,214.12,15
OIT-006690,ORD-003280,PRD-0013,2,110.09,0
OIT-006691,ORD-003280,PRD-0010,1,77.92,5
OIT-006692,ORD-003280,PRD-0001,5,110.19,10
OIT-006693,ORD-003281,PRD-0016,1,71.94,10
OIT-006694,ORD-003282,PRD-0028,4,29.95,0
OIT-006695,ORD-003283,PRD-0011,5,264,10
OIT-006696,ORD-003283,PRD-0012,5,357.86,0
OIT-006697,ORD-003284,PRD-0004,2,34.84,0
OIT-006698,ORD-003284,PRD-0003,5,73.04,15
OIT-006699,ORD-003284,PRD-0020,4,123.17,0
OIT-006700,ORD-003284,PRD-0028,4,29.95,10
OIT-006701,ORD-003285,PRD-0025,1,106.61,5
OIT-006702,ORD-003286,PRD-0028,3,29.95,10
OIT-006703,ORD-003286,PRD-0020,4,123.17,0
OIT-006704,ORD-003286,PRD-0005,4,37.53,0
OIT-006705,ORD-003286,PRD-0003,5,73.04,0
OIT-006706,ORD-003287,PRD-0021,5,120.98,10
OIT-006707,ORD-003288,PRD-0027,4,189.64,10
OIT-006708,ORD-003288,PRD-0023,1,11.13,0
OIT-006709,ORD-003288,PRD-0030,4,238.05,0
OIT-006710,ORD-003289,PRD-0011,4,264,0
OIT-006711,ORD-003290,PRD-0012,4,357.86,10
OIT-006712,ORD-003290,PRD-0034,2,123.24,15
OIT-006713,ORD-003291,PRD-0030,3,238.05,0
OIT-006714,ORD-003291,PRD-0025,5,106.61,5
OIT-006715,ORD-003291,PRD-0028,2,29.95,0
OIT-006716,ORD-003292,PRD-0019,4,34,5
OIT-006717,ORD-003293,PRD-0018,1,215.3,0
OIT-006718,ORD-003294,PRD-0002,3,92.46,0
OIT-006719,ORD-003294,PRD-0010,4,77.92,0
OIT-006720,ORD-003294,PRD-0007,5,325.82,0
OIT-006721,ORD-003295,PRD-0013,2,110.09,0
OIT-006722,ORD-003295,PRD-0012,3,357.86,10
OIT-006723,ORD-003295,PRD-0014,2,50.1,0
OIT-006724,ORD-003295,PRD-0009,4,53.45,0
OIT-006725,ORD-003296,PRD-0009,5,53.45,5
OIT-006726,ORD-003297,PRD-0027,3,189.64,0
OIT-006727,ORD-003297,PRD-0024,2,78.19,5
OIT-006728,ORD-003297,PRD-0031,2,200.17,10
OIT-006729,ORD-003298,PRD-0001,2,110.19,0
OIT-006730,ORD-003298,PRD-0008,4,127.02,5
OIT-006731,ORD-003299,PRD-0005,3,37.53,5
OIT-006732,ORD-003300,PRD-0001,3,110.19,15
OIT-006733,ORD-003300,PRD-0007,1,325.82,15
OIT-006734,ORD-003301,PRD-0034,1,123.24,5
OIT-006735,ORD-003302,PRD-0014,2,50.1,5
OIT-006736,ORD-003302,PRD-0005,2,37.53,0
OIT-006737,ORD-003302,PRD-0023,1,11.13,0
OIT-006738,ORD-003303,PRD-0026,1,199.02,5
OIT-006739,ORD-003303,PRD-0022,1,148.89,0
OIT-006740,ORD-003304,PRD-0029,1,214.12,15
OIT-006741,ORD-003304,PRD-0024,3,78.19,0
OIT-006742,ORD-003304,PRD-0002,5,92.46,5
OIT-006743,ORD-003304,PRD-0009,1,53.45,0
OIT-006744,ORD-003305,PRD-0017,2,93.06,0
OIT-006745,ORD-003305,PRD-0019,2,34,0
OIT-006746,ORD-003306,PRD-0001,4,110.19,0
OIT-006747,ORD-003307,PRD-0010,4,77.92,5
OIT-006748,ORD-003307,PRD-0029,5,214.12,0
OIT-006749,ORD-003308,PRD-0012,2,357.86,15
OIT-006750,ORD-003308,PRD-0025,4,106.61,10
OIT-006751,ORD-003309,PRD-0015,1,310.39,0
OIT-006752,ORD-003310,PRD-0004,4,34.84,0
OIT-006753,ORD-003311,PRD-0033,1,93.75,0
OIT-006754,ORD-003311,PRD-0031,2,200.17,0
OIT-006755,ORD-003311,PRD-0006,3,43.06,0
OIT-006756,ORD-003311,PRD-0018,2,215.3,0
OIT-006757,ORD-003312,PRD-0017,4,93.06,15
OIT-006758,ORD-003313,PRD-0013,5,110.09,10
OIT-006759,ORD-003314,PRD-0033,4,93.75,0
OIT-006760,ORD-003314,PRD-0005,2,37.53,5
OIT-006761,ORD-003314,PRD-0027,5,189.64,10
OIT-006762,ORD-003315,PRD-0004,4,34.84,0
OIT-006763,ORD-003315,PRD-0023,5,11.13,10
OIT-006764,ORD-003315,PRD-0035,3,222.35,0
OIT-006765,ORD-003315,PRD-0019,3,34,0
OIT-006766,ORD-003316,PRD-0031,3,200.17,0
OIT-006767,ORD-003316,PRD-0011,5,264,0
OIT-006768,ORD-003317,PRD-0035,2,222.35,15
OIT-006769,ORD-003317,PRD-0012,3,357.86,0
OIT-006770,ORD-003318,PRD-0002,2,92.46,0
OIT-006771,ORD-003318,PRD-0018,1,215.3,0
OIT-006772,ORD-003319,PRD-0026,1,199.02,10
OIT-006773,ORD-003319,PRD-0008,4,127.02,0
OIT-006774,ORD-003320,PRD-0018,3,215.3,0
OIT-006775,ORD-003321,PRD-0003,5,73.04,0
OIT-006776,ORD-003321,PRD-0023,4,11.13,15
OIT-006777,ORD-003321,PRD-0029,4,214.12,5
OIT-006778,ORD-003322,PRD-0014,2,50.1,15
OIT-006779,ORD-003322,PRD-0016,1,71.94,0
OIT-006780,ORD-003322,PRD-0022,2,148.89,5
OIT-006781,ORD-003323,PRD-0013,3,110.09,0
OIT-006782,ORD-003323,PRD-0022,2,148.89,0
OIT-006783,ORD-003323,PRD-0012,4,357.86,5
OIT-006784,ORD-003324,PRD-0012,3,357.86,0
OIT-006785,ORD-003325,PRD-0032,1,133.66,0
OIT-006786,ORD-003326,PRD-0008,2,127.02,5
OIT-006787,ORD-003326,PRD-0005,3,37.53,5
OIT-006788,ORD-003326,PRD-0029,4,214.12,0
OIT-006789,ORD-003326,PRD-0023,3,11.13,10
OIT-006790,ORD-003326,PRD-0032,2,133.66,0
OIT-006791,ORD-003327,PRD-0028,5,29.95,0
OIT-006792,ORD-003328,PRD-0032,5,133.66,0
OIT-006793,ORD-003329,PRD-0005,3,37.53,20
OIT-006794,ORD-003329,PRD-0015,5,310.39,0
OIT-006795,ORD-003330,PRD-0033,3,93.75,0
OIT-006796,ORD-003330,PRD-0006,2,43.06,0
OIT-006797,ORD-003330,PRD-0004,2,34.84,10
OIT-006798,ORD-003330,PRD-0023,4,11.13,0
